362:	1.106147188693E-03
363:	1.109411474317E-03
364:	1.112671801820E-03
365:	1.115927821957E-03
366:	1.119179534726E-03
367:	1.122425310314E-03
368:	1.125667593442E-03
369:	1.128905219957E-03
370:	1.132138422690E-03
371:	1.135366735980E-03
372:	1.138589810580E-03
373:	1.141807762906E-03
374:	1.145021407865E-03
375:	1.148229697719E-03
376:	1.151432865299E-03
377:	1.154630677775E-03
378:	1.157822785899E-03
379:	1.161010703072E-03
380:	1.164192683063E-03
381:	1.167369191535E-03
382:	1.170540461317E-03
383:	1.173706375994E-03
384:	1.176866237074E-03
385:	1.180021092296E-03
386:	1.183170359582E-03
387:	1.186316716485E-03
388:	1.189459580928E-03
389:	1.192598487251E-03
390:	1.195732736960E-03
391:	1.198861747980E-03
392:	1.201985287480E-03
393:	1.205103588291E-03
394:	1.208216184750E-03
395:	1.211322844028E-03
396:	1.214424148202E-03
397:	1.217519049533E-03
398:	1.220608828589E-03
399:	1.223691855557E-03
400:	1.226768712513E-03
401:	1.229838584550E-03
402:	1.232902402990E-03
403:	1.235959585756E-03
404:	1.239009317942E-03
405:	1.242052647285E-03
406:	1.245087943971E-03
407:	1.248116721399E-03
408:	1.251137000509E-03
409:	1.254149829037E-03
410:	1.257154275663E-03
411:	1.260151388124E-03
412:	1.263140467927E-03
413:	1.266120932996E-03
414:	1.269093248993E-03
415:	1.272057299502E-03
416:	1.275012618862E-03
417:	1.277958974242E-03
418:	1.280896947719E-03
419:	1.283826190047E-03
420:	1.286746701226E-03
421:	1.289658132009E-03
422:	1.292560598813E-03
423:	1.295454218052E-03
424:	1.298338291235E-03
425:	1.301213400438E-03
426:	1.304078614339E-03
427:	1.306933350861E-03
428:	1.309778192081E-03
429:	1.312613137998E-03
430:	1.315436325967E-03
431:	1.318249036558E-03
432:	1.321049756370E-03
433:	1.323838951066E-03
434:	1.326615689322E-03
435:	1.329379039817E-03
436:	1.332128653303E-03
437:	1.334863249213E-03
438:	1.337582478300E-03
439:	1.340285059996E-03
440:	1.342970295809E-03
441:	1.345635857433E-03
442:	1.348280580714E-03
443:	1.350903650746E-03
444:	1.353502739221E-03
445:	1.356076914817E-03
446:	1.358623034321E-03
447:	1.361140515655E-03
448:	1.363626564853E-03
449:	1.366080250591E-03
450:	1.368499244563E-03
451:	1.370882149786E-03
452:	1.373226754367E-03
453:	1.375532709062E-03
454:	1.377797685564E-03
455:	1.380021451041E-03
456:	1.382202724926E-03
457:	1.384340808727E-03
458:	1.386435702443E-03
459:	1.388486940414E-03
460:	1.390495104715E-03
461:	1.392460195348E-03
462:	1.394382328726E-03
463:	1.396263600327E-03
464:	1.398103777319E-03
465:	1.399904023856E-03
466:	1.401665154845E-03
467:	1.403388800099E-03
468:	1.405075774528E-03
469:	1.406727475114E-03
470:	1.408344833180E-03
471:	1.409928780049E-03
472:	1.411480829120E-03
473:	1.413000514731E-03
474:	1.414489699528E-03
475:	1.415946986526E-03
476:	1.417373656295E-03
477:	1.418769476004E-03
478:	1.420134794898E-03
479:	1.421469962224E-03
480:	1.422774977982E-03
481:	1.424050889909E-03
482:	1.425297930837E-03
483:	1.426517497748E-03
484:	1.427708892152E-03
485:	1.428873743862E-03
486:	1.430012984201E-03
487:	1.431126263924E-03
488:	1.432215562090E-03
489:	1.433281460777E-03
490:	1.434325124137E-03
491:	1.435349229723E-03
492:	1.436354243197E-03
493:	1.437342958525E-03
494:	1.438318402506E-03
495:	1.439282204956E-03
496:	1.440237159841E-03
497:	1.441186061129E-03
498:	1.442130189389E-03
499:	1.443072105758E-03
500:	1.444013207220E-03
501:	1.444954425097E-03
502:	1.445897156373E-03
503:	1.446841401048E-03
504:	1.447788206860E-03
505:	1.448737224564E-03
506:	1.449687872082E-03
507:	1.450640847906E-03
508:	1.451596152037E-03
509:	1.452553435229E-03
510:	1.453513395973E-03
511:	1.454474288039E-03
512:	1.455436926335E-03
513:	1.456401310861E-03
514:	1.457367208786E-03
515:	1.458334038034E-03
516:	1.459302380681E-03
517:	1.460271305405E-03
518:	1.461241394281E-03
519:	1.462211133912E-03
520:	1.463181804866E-03
521:	1.464153174311E-03
522:	1.465123961680E-03
523:	1.466095563956E-03
524:	1.467067166232E-03
525:	1.468037953600E-03
526:	1.469008624554E-03
527:	1.469978946261E-03
528:	1.470948802307E-03
529:	1.471918076277E-03
530:	1.472886651754E-03
531:	1.473854063079E-03
532:	1.474821008742E-03
533:	1.475786673836E-03
534:	1.476752106100E-03
535:	1.477718469687E-03
536:	1.478685182519E-03
537:	1.479650731198E-03
538:	1.480615464970E-03
539:	1.481579151005E-03
540:	1.482540974393E-03
541:	1.483501866460E-03
542:	1.484460546635E-03
543:	1.485417713411E-03
544:	1.486372901127E-03
545:	1.487325644121E-03
546:	1.488276990131E-03
547:	1.489225658588E-03
548:	1.490171882324E-03
549:	1.491115777753E-03
550:	1.492056995630E-03
551:	1.492995652370E-03
552:	1.493931980804E-03
553:	1.494866563007E-03
554:	1.495798467658E-03
555:	1.496730023064E-03
556:	1.497660647146E-03
557:	1.498591154814E-03
558:	1.499521662481E-03
559:	1.500451704487E-03
560:	1.501380349509E-03
561:	1.502307364717E-03
562:	1.503232750110E-03
563:	1.504155341536E-03
564:	1.505075721070E-03
565:	1.505992840976E-03
566:	1.506907283328E-03
567:	1.507818116806E-03
568:	1.508724293672E-03
569:	1.509626396000E-03
570:	1.510524074547E-03
571:	1.511417678557E-03
572:	1.512306742370E-03
573:	1.513192197308E-03
574:	1.514073344879E-03
575:	1.514950650744E-03
576:	1.515823998488E-03
577:	1.516693271697E-03
578:	1.517558470368E-03
579:	1.518420060165E-03
580:	1.519278855994E-03
581:	1.520133577287E-03
582:	1.520986319520E-03
583:	1.521834754385E-03
584:	1.522680744529E-03
585:	1.523524173535E-03
586:	1.524365041405E-03
587:	1.525202649646E-03
588:	1.526037463918E-03
589:	1.526869833469E-03
590:	1.527698710561E-03
591:	1.528525375761E-03
592:	1.529349246994E-03
593:	1.530169509351E-03
594:	1.530986977741E-03
595:	1.531801419333E-03
596:	1.532612368464E-03
597:	1.533420290798E-03
598:	1.534224720672E-03
599:	1.535025308840E-03
600:	1.535822753794E-03
601:	1.536616589874E-03
602:	1.537406700663E-03
603:	1.538191456348E-03
604:	1.538971904665E-03
605:	1.539747929201E-03
606:	1.540519297123E-03
607:	1.541285309941E-03
608:	1.542046200484E-03
609:	1.542802317999E-03
610:	1.543552265503E-03
611:	1.544296741486E-03
612:	1.545036560856E-03
613:	1.545770559460E-03
614:	1.546498504467E-03
615:	1.547221327201E-03
616:	1.547936699353E-03
617:	1.548646716401E-03
618:	1.549349632114E-03
619:	1.550045562908E-03
620:	1.550732878968E-03
621:	1.551412278786E-03
622:	1.552081317641E-03
623:	1.552741159685E-03
624:	1.553388661705E-03
625:	1.554024755023E-03
626:	1.554647460580E-03
627:	1.555255381390E-03
628:	1.555848051794E-03
629:	1.556423958391E-03
630:	1.556983217597E-03
631:	1.557524432428E-03
632:	1.558046671562E-03
633:	1.558549702168E-03
634:	1.559033640660E-03
635:	1.559497439303E-03
636:	1.559941796586E-03
637:	1.560367294587E-03
638:	1.560773351230E-03
639:	1.561161130667E-03
640:	1.561529352330E-03
641:	1.561879646033E-03
642:	1.562212710269E-03
643:	1.562528545037E-03
644:	1.562827266753E-03
645:	1.563109806739E-03
646:	1.563375932164E-03
647:	1.563625875860E-03
648:	1.563861267641E-03
649:	1.564081292599E-03
650:	1.564286765642E-03
651:	1.564478268847E-03
652:	1.564655103721E-03
653:	1.564818318002E-03
654:	1.564968144521E-03
655:	1.565105281770E-03
656:	1.565229264088E-03
657:	1.565340789966E-03
658:	1.565440325066E-03
659:	1.565527985804E-03
660:	1.565603772178E-03
661:	1.565668266267E-03
662:	1.565721933730E-03
663:	1.565764192492E-03
664:	1.565796672367E-03
665:	1.565818442032E-03
666:	1.565830665641E-03
667:	1.565834041685E-03
668:	1.565828104503E-03
669:	1.565813901834E-03
670:	1.565791084431E-03
671:	1.565761864185E-03
672:	1.565725076944E-03
673:	1.565682934597E-03
674:	1.565637998283E-03
675:	1.565587357618E-03
676:	1.565528684296E-03
677:	1.565463375300E-03
678:	1.565391430631E-03
679:	1.565311802551E-03
680:	1.565225655213E-03
681:	1.565134269185E-03
682:	1.565036131069E-03
683:	1.564931706525E-03
684:	1.564821926877E-03
685:	1.564706210047E-03
686:	1.564584905282E-03
687:	1.564458711073E-03
688:	1.564327627420E-03
689:	1.564191305079E-03
690:	1.564050558954E-03
691:	1.563906320371E-03
692:	1.563756959513E-03
693:	1.563603989780E-03
694:	1.563447876833E-03
695:	1.563288155012E-03
696:	1.563125406392E-03
697:	1.562959630974E-03
698:	1.562791527249E-03
699:	1.562620513141E-03
700:	1.562447752804E-03
701:	1.562272780575E-03
702:	1.562096411362E-03
703:	1.561918528751E-03
704:	1.561739016324E-03
705:	1.561558688991E-03
706:	1.561377430335E-03
707:	1.561195589602E-03
708:	1.561012817547E-03
709:	1.560829929076E-03
710:	1.560647739097E-03
711:	1.560464850627E-03
712:	1.560282893479E-03
713:	1.560100703500E-03
714:	1.559919328429E-03
715:	1.559738651849E-03
716:	1.559558673762E-03
717:	1.559380092658E-03
718:	1.559202093631E-03
719:	1.559025025927E-03
720:	1.558850170113E-03
721:	1.558676478453E-03
722:	1.558503601700E-03
723:	1.558332354762E-03
724:	1.558163319714E-03
725:	1.557995798066E-03
726:	1.557829556987E-03
727:	1.557665178552E-03
728:	1.557502197102E-03
729:	1.557341078296E-03
730:	1.557181240059E-03
731:	1.557023031637E-03
732:	1.556866569445E-03
733:	1.556710922159E-03
734:	1.556557603180E-03
735:	1.556404633448E-03
736:	1.556254224852E-03
737:	1.556104631163E-03
738:	1.555956783704E-03
739:	1.555809634738E-03
740:	1.555663882755E-03
741:	1.555520226248E-03
742:	1.555377268232E-03
743:	1.555235707201E-03
744:	1.555094961077E-03
745:	1.554954913445E-03
746:	1.554816262797E-03
747:	1.554678077810E-03
748:	1.554540358484E-03
749:	1.554403919727E-03
750:	1.554267830215E-03
751:	1.554132672027E-03
752:	1.553998212330E-03
753:	1.553864101879E-03
754:	1.553730689920E-03
755:	1.553597860038E-03
756:	1.553465030156E-03
757:	1.553333248012E-03
758:	1.553202397190E-03
759:	1.553070731461E-03
760:	1.552940229885E-03
761:	1.552809844725E-03
762:	1.552680390887E-03
763:	1.552550704218E-03
764:	1.552421483211E-03
765:	1.552292727865E-03
766:	1.552164438181E-03
767:	1.552035799250E-03
768:	1.551908208057E-03
769:	1.551780267619E-03
770:	1.551652792841E-03
771:	1.551525201648E-03
772:	1.551398425363E-03
773:	1.551271998324E-03
774:	1.551145920530E-03
775:	1.551020191982E-03
776:	1.550895744003E-03
777:	1.550771296024E-03
778:	1.550647895783E-03
779:	1.550525776111E-03
780:	1.550403423607E-03
781:	1.550282118842E-03
782:	1.550161628984E-03
783:	1.550040906295E-03
784:	1.549920998514E-03
785:	1.549801207148E-03
786:	1.549682114273E-03
787:	1.549563952722E-03
788:	1.549444859847E-03
789:	1.549327047542E-03
790:	1.549208769575E-03
791:	1.549090608023E-03
792:	1.548973610625E-03
793:	1.548857893795E-03
794:	1.548741478473E-03
795:	1.548627391458E-03
796:	1.548514352180E-03
797:	1.548402477056E-03
798:	1.548293395899E-03
799:	1.548188505694E-03
800:	1.548087340780E-03
801:	1.547989784740E-03
802:	1.547894557007E-03
803:	1.547802588902E-03
804:	1.547715277411E-03
805:	1.547637628391E-03
806:	1.547567080706E-03
807:	1.547500956804E-03
808:	1.547441701405E-03
809:	1.547387801111E-03
810:	1.547340070829E-03
811:	1.547298859805E-03
812:	1.547264051624E-03
813:	1.547236810438E-03
814:	1.547218533233E-03
815:	1.547210384160E-03
816:	1.547210616991E-03
817:	1.547219697386E-03
818:	1.547237974592E-03
819:	1.547265565023E-03
820:	1.547303516418E-03
821:	1.547350082546E-03
822:	1.547407009639E-03
823:	1.547474530526E-03
824:	1.547551713884E-03
825:	1.547639607452E-03
826:	1.547738444060E-03
827:	1.547849969938E-03
828:	1.547972438857E-03
829:	1.548108062707E-03
830:	1.548255095258E-03
831:	1.548413652927E-03
832:	1.548585132696E-03
833:	1.548768021166E-03
834:	1.548963133246E-03
835:	1.549170236103E-03
836:	1.549389096908E-03
837:	1.549620879814E-03
838:	1.549864653498E-03
839:	1.550120650791E-03
840:	1.550388289616E-03
841:	1.550669549033E-03
842:	1.550963846967E-03
843:	1.551270484924E-03
844:	1.551590510644E-03
845:	1.551922643557E-03
846:	1.552267698571E-03
847:	1.552625675686E-03
848:	1.552995061502E-03
849:	1.553377835080E-03
850:	1.553772366606E-03
851:	1.554179238155E-03
852:	1.554598333314E-03
853:	1.555029302835E-03
854:	1.555472961627E-03
855:	1.555929193273E-03
856:	1.556398230605E-03
857:	1.556879957207E-03
858:	1.557373558171E-03
859:	1.557879731990E-03
860:	1.558398478664E-03
861:	1.558928866871E-03
862:	1.559471129440E-03
863:	1.560025382787E-03
864:	1.560591976158E-03
865:	1.561170560308E-03
866:	1.561761717312E-03
867:	1.562365214340E-03
868:	1.562980702147E-03
869:	1.563609344885E-03
870:	1.564249163494E-03
871:	1.564901904203E-03
872:	1.565566984937E-03
873:	1.566245802678E-03
874:	1.566937309690E-03
875:	1.567641273141E-03
876:	1.568360603414E-03
877:	1.569093554281E-03
878:	1.569840940647E-03
879:	1.570604159497E-03
880:	1.571383792907E-03
881:	1.572179142386E-03
882:	1.572989160195E-03
883:	1.573816291057E-03
884:	1.574658788741E-03
885:	1.575516187586E-03
886:	1.576388953254E-03
887:	1.577277085744E-03
888:	1.578179304488E-03
889:	1.579096540809E-03
890:	1.580027746968E-03
891:	1.580973039381E-03
892:	1.581931835972E-03
893:	1.582904136740E-03
894:	1.583889592439E-03
895:	1.584887155332E-03
896:	1.585898688063E-03
897:	1.586921513081E-03
898:	1.587956794538E-03
899:	1.589003601111E-03
900:	1.590062282048E-03
901:	1.591132022440E-03
902:	1.592214102857E-03
903:	1.593306777067E-03
904:	1.594411442056E-03
905:	1.595526933670E-03
906:	1.596653601155E-03
907:	1.597790746018E-03
908:	1.598939765245E-03
909:	1.600100076757E-03
910:	1.601271098480E-03
911:	1.602453528903E-03
912:	1.603646320291E-03
913:	1.604850403965E-03
914:	1.606066012755E-03
915:	1.607292448170E-03
916:	1.608529593796E-03
917:	1.609777915291E-03
918:	1.611036597751E-03
919:	1.612306921743E-03
920:	1.613587606698E-03
921:	1.614879351109E-03
922:	1.616181456484E-03
923:	1.617493340746E-03
924:	1.618816168047E-03
925:	1.620149123482E-03
926:	1.621491508558E-03
927:	1.622843090445E-03
928:	1.624205266126E-03
929:	1.625575590879E-03
930:	1.626954297535E-03
931:	1.628341851756E-03
932:	1.629737671465E-03
933:	1.631141523831E-03
934:	1.632552943192E-03
935:	1.633971347474E-03
936:	1.635397085920E-03
937:	1.636829692870E-03
938:	1.638268586248E-03
939:	1.639713649638E-03
940:	1.641165348701E-03
941:	1.642623334192E-03
942:	1.644085394219E-03
943:	1.645554089919E-03
944:	1.647026743740E-03
945:	1.648504752666E-03
946:	1.649987767451E-03
947:	1.651473925449E-03
948:	1.652965205722E-03
949:	1.654459629208E-03
950:	1.655958709307E-03
951:	1.657460001297E-03
952:	1.658965717070E-03
953:	1.660473761149E-03
954:	1.661984133534E-03
955:	1.663496717811E-03
956:	1.665012561716E-03
957:	1.666529686190E-03
958:	1.668048440479E-03
959:	1.669568591751E-03
960:	1.671089092270E-03
961:	1.672609825619E-03
962:	1.674131373875E-03
963:	1.675652572885E-03
964:	1.677172840573E-03
965:	1.678691944107E-03
966:	1.680209767073E-03
967:	1.681725261733E-03
968:	1.683238195255E-03
969:	1.684749149717E-03
970:	1.686256728135E-03
971:	1.687761629000E-03
972:	1.689262920991E-03
973:	1.690760953352E-03
974:	1.692254561931E-03
975:	1.693744561635E-03
976:	1.695229788311E-03
977:	1.696710940450E-03
978:	1.698186621070E-03
979:	1.699657179415E-03
980:	1.701121567748E-03
981:	1.702580018900E-03
982:	1.704032416455E-03
983:	1.705477014184E-03
984:	1.706914277747E-03
985:	1.708342926577E-03
986:	1.709762727842E-03
987:	1.711172983050E-03
988:	1.712572295219E-03
989:	1.713959965855E-03
990:	1.715335412882E-03
991:	1.716697006486E-03
992:	1.718045095913E-03
993:	1.719378167763E-03
994:	1.720695872791E-03
995:	1.721997512504E-03
996:	1.723282621242E-03
997:	1.724549685605E-03
998:	1.725799636915E-03
999:	1.727030961774E-03
1000:	1.728244940750E-03
1001:	1.729439361952E-03
1002:	1.730615971610E-03
1003:	1.731774187647E-03
1004:	1.732914242893E-03
1005:	1.734035555273E-03
1006:	1.735139056109E-03
1007:	1.736224978231E-03
1008:	1.737292972393E-03
1009:	1.738344435580E-03
1010:	1.739378902130E-03
1011:	1.740396488458E-03
1012:	1.741397194564E-03
1013:	1.742382533848E-03
1014:	1.743351458572E-03
1015:	1.744305016473E-03
1016:	1.745244488120E-03
1017:	1.746168010868E-03
1018:	1.747077214532E-03
1019:	1.747972331941E-03
1020:	1.748853479512E-03
1021:	1.749720773660E-03
1022:	1.750575029291E-03
1023:	1.751416712068E-03
1024:	1.752245705575E-03
1025:	1.753063057549E-03
1026:	1.753868185915E-03
1027:	1.754661672749E-03
1028:	1.755443518050E-03
1029:	1.756214071065E-03
1030:	1.756974263117E-03
1031:	1.757723395713E-03
1032:	1.758462865837E-03
1033:	1.759191974998E-03
1034:	1.759911305271E-03
1035:	1.760620856658E-03
1036:	1.761321560480E-03
1037:	1.762013183907E-03
1038:	1.762695726939E-03
1039:	1.763370237313E-03
1040:	1.764036249369E-03
1041:	1.764694461599E-03
1042:	1.765345223248E-03
1043:	1.765988301486E-03
1044:	1.766624045558E-03
1045:	1.767252688296E-03
1046:	1.767874229699E-03
1047:	1.768489833921E-03
1048:	1.769099151716E-03
1049:	1.769702765159E-03
1050:	1.770298578776E-03
1051:	1.770889852196E-03
1052:	1.771476119757E-03
1053:	1.772056915797E-03
1054:	1.772632007487E-03
1055:	1.773202442564E-03
1056:	1.773767522536E-03
1057:	1.774328295141E-03
1058:	1.774884760380E-03
1059:	1.775436918251E-03
1060:	1.775985467248E-03
1061:	1.776530058123E-03
1062:	1.777070225216E-03
1063:	1.777607947588E-03
1064:	1.778141246177E-03
1065:	1.778671983629E-03
1066:	1.779199461453E-03
1067:	1.779724378139E-03
1068:	1.780246151611E-03
1069:	1.780765946023E-03
1070:	1.781282480806E-03
